vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l
V046,Truck,Diesel,4,220,8000,True,R017,Hub North,Zone 2,142.0,4220.0,1.38,3,52.3,4.75,1.1,67.15
V043,Truck,Diesel,9,220,8000,True,R011,Central Hub,Port Terminal,312.7,866.2,1.3,1,48.6,1.01,1.19,116.53
V028,Van,Diesel,4,75,1500,True,R019,Depot B,Port Terminal,259.6,1000.0,1.52,2,44.7,-1.35,1.1,34.98
V019,Semi-Trailer,Diesel,11,450,26000,True,R017,Hub North,Zone 2,142.0,4826.4,1.52,3,54.1,3.55,1.34,92.04
V023,Semi-Trailer,Diesel,7,450,26000,True,R030,Central Hub,Industrial Park,312.7,23848.4,1.7,2,45.1,2.39,1.01,227.53
V025,Truck,Diesel,11,220,8000,True,R029,Depot A,Port Terminal,31.9,2495.0,1.05,3,46.0,3.97,1.04,13.26
V014,Light Commercial,Diesel,4,100,3500,True,R020,Central Hub,Port Terminal,199.8,1442.8,1.41,2,51.3,-0.21,1.12,38.29
V038,Light Commercial,Diesel,6,100,3500,True,R021,Depot A,Metro Area,277.5,1990.9,1.3,1,54.8,-0.07,1.02,54.68
V013,Truck,Hybrid,5,220,8000,True,R027,Depot C,Zone 1,68.7,4217.8,1.65,2,25.5,-0.85,1.02,25.09
V039,Truck,Diesel,12,220,8000,True,R006,Depot C,Zone 1,143.9,5255.0,1.92,2,47.3,4.48,1.0,83.99
V046,Truck,Diesel,4,220,8000,True,R022,Central Hub,Metro Area,265.0,6127.4,1.18,2,70.6,-2.44,1.04,76.31
V058,Truck,Diesel,12,220,8000,True,R024,Depot C,Zone 2,101.4,5952.0,1.23,1,57.9,-1.87,1.11,37.56
V008,Semi-Trailer,Diesel,1,450,26000,True,R004,Depot C,Zone 3,267.9,22668.7,1.58,3,40.6,2.99,1.01,183.32
V046,Truck,Diesel,4,220,8000,True,R027,Depot C,Zone 1,67.9,3995.4,1.1,2,45.9,-0.57,1.07,21.41
V006,Semi-Trailer,Diesel,8,450,26000,True,R021,Depot A,Metro Area,278.0,14405.2,1.22,1,60.8,-0.25,1.2,134.81
V021,Van,Diesel,10,75,1500,True,R011,Central Hub,Port Terminal,310.7,1264.4,1.0,1,77.5,0.27,1.1,42.42
V011,Van,Diesel,6,75,1500,True,R015,Central Hub,Zone 3,163.0,510.0,1.89,2,43.0,1.42,1.22,25.95
V010,Semi-Trailer,Diesel,12,450,26000,True,R015,Central Hub,Zone 3,164.2,8034.8,1.94,2,34.0,2.43,1.0,120.53
V011,Van,Diesel,6,75,1500,True,R028,Central Hub,Zone 4,30.9,161.6,1.32,1,43.0,-0.19,1.19,3.75
V003,Bus,Hybrid,9,280,6000,True,R030,Central Hub,Industrial Park,317.2,4366.3,1.89,2,38.4,2.7,1.06,155.94
V050,Light Commercial,Diesel,2,100,3500,True,R025,Hub North,Zone 1,68.3,2395.6,1.41,2,37.8,-3.42,1.02,12.62
V004,Van,Diesel,10,75,1500,True,R020,Central Hub,Port Terminal,200.6,502.8,1.3,2,56.7,0.35,1.01,25.78
V024,Van,Diesel,7,75,1500,True,R004,Depot C,Zone 3,266.9,315.6,1.32,3,60.6,3.11,1.02,35.85
V042,Bus,Hybrid,4,280,6000,True,R028,Central Hub,Zone 4,27.5,816.9,1.71,1,19.8,0.05,1.02,9.98
V060,Light Commercial,Diesel,7,100,3500,True,R005,Hub North,Zone 3,171.6,1801.4,1.67,1,47.8,-1.47,1.01,34.88
V052,Van,Petrol,2,75,1500,True,R006,Depot C,Zone 1,145.3,396.7,1.8,2,38.3,4.64,1.07,31.17
V009,Semi-Trailer,Diesel,1,450,26000,True,R003,Depot B,Zone 1,294.4,20134.1,1.2,2,63.0,-1.54,1.33,130.53
V060,Light Commercial,Diesel,7,100,3500,True,R029,Depot A,Port Terminal,29.6,3176.4,1.22,3,46.1,3.65,1.04,7.99
V040,Van,CNG,2,75,1500,True,R015,Central Hub,Zone 3,161.1,1140.5,1.9,2,36.2,1.74,1.05,35.84
V011,Van,Diesel,6,75,1500,True,R008,Depot B,Metro Area,131.6,1235.8,1.76,2,38.7,-3.21,1.01,19.67
V027,Truck,Diesel,10,220,8000,True,R003,Depot B,Zone 1,293.6,7537.4,1.0,2,73.5,-1.46,1.06,109.85
V056,Semi-Trailer,Diesel,6,450,26000,True,R013,Central Hub,Metro Area,189.7,18971.9,1.94,2,36.9,-1.6,1.02,119.95
V024,Van,Diesel,7,75,1500,True,R022,Central Hub,Metro Area,265.4,873.3,1.08,2,65.0,-2.26,1.06,27.88
V012,Van,Petrol,1,75,1500,True,R030,Central Hub,Industrial Park,312.7,1182.8,1.63,2,46.3,3.19,1.02,63.48
V053,Van,CNG,12,75,1500,True,R017,Hub North,Zone 2,144.4,868.9,1.73,3,43.9,4.18,1.11,37.53
V058,Truck,Diesel,12,220,8000,True,R019,Depot B,Port Terminal,256.9,3741.1,1.38,2,56.4,-1.02,1.02,95.48
V059,Light Commercial,Diesel,7,100,3500,True,R026,Central Hub,Zone 4,111.2,446.7,1.8,3,38.4,0.9,1.0,23.84
V058,Truck,Diesel,12,220,8000,True,R028,Central Hub,Zone 4,30.5,5172.3,1.36,1,32.9,0.05,1.08,13.89
V053,Van,CNG,12,75,1500,True,R009,Depot A,Industrial Park,89.4,1294.3,2.09,1,23.5,-1.94,1.01,21.08
V028,Van,Diesel,4,75,1500,True,R030,Central Hub,Industrial Park,315.0,1033.8,2.02,2,36.2,2.87,1.07,65.92
V012,Van,Petrol,1,75,1500,True,R016,Central Hub,Industrial Park,22.5,665.3,1.54,1,31.5,1.1,1.03,3.96
V038,Light Commercial,Diesel,6,100,3500,True,R028,Central Hub,Zone 4,30.8,2185.3,1.55,1,29.5,-0.2,1.06,7.49
V014,Light Commercial,Diesel,4,100,3500,True,R004,Depot C,Zone 3,269.2,2768.5,1.3,3,59.0,2.51,1.0,60.72
V029,Van,Diesel,12,75,1500,True,R003,Depot B,Zone 1,294.7,1124.4,1.03,2,69.2,-2.11,1.0,33.72
V040,Van,CNG,2,75,1500,True,R027,Depot C,Zone 1,70.2,776.3,1.27,2,38.9,-2.13,1.01,10.87
V057,Light Commercial,Diesel,6,100,3500,True,R021,Depot A,Metro Area,277.4,1426.0,1.24,1,59.1,0.09,1.04,50.02
V018,Light Commercial,Hybrid,9,100,3500,True,R006,Depot C,Zone 1,148.6,1530.7,1.53,2,48.8,4.31,1.04,32.1
V016,Van,Petrol,6,75,1500,True,R027,Depot C,Zone 1,70.5,1307.6,1.29,2,43.5,-2.18,1.02,11.44
V045,Light Commercial,Diesel,9,100,3500,True,R004,Depot C,Zone 3,267.5,855.3,1.29,3,52.7,3.03,1.09,56.83
V001,Semi-Trailer,Diesel,6,450,26000,True,R021,Depot A,Metro Area,281.5,21671.8,1.3,1,48.3,0.09,1.02,152.67
V034,Van,Diesel,10,75,1500,True,R007,Central Hub,Industrial Park,285.4,399.0,1.29,3,55.8,1.12,1.01,35.93
V045,Light Commercial,Diesel,9,100,3500,True,R003,Depot B,Zone 1,296.9,3268.1,1.03,2,68.5,-0.85,1.01,57.01
V034,Van,Diesel,10,75,1500,True,R025,Hub North,Zone 1,68.3,721.6,1.65,2,18.2,-2.89,1.35,11.08
V024,Van,Diesel,7,75,1500,True,R026,Central Hub,Zone 4,112.5,1085.1,1.83,3,48.0,0.26,1.05,17.32
V050,Light Commercial,Diesel,2,100,3500,True,R004,Depot C,Zone 3,267.5,2519.9,1.51,3,51.9,3.23,1.07,66.4
V023,Semi-Trailer,Diesel,7,450,26000,True,R003,Depot B,Zone 1,291.9,19672.9,1.15,2,67.6,-1.66,1.04,131.3
V043,Truck,Diesel,9,220,8000,True,R019,Depot B,Port Terminal,257.8,6167.9,1.44,2,50.9,-1.74,1.09,99.0
V028,Van,Diesel,4,75,1500,True,R001,Depot B,Port Terminal,288.8,199.8,1.58,1,49.1,-2.72,1.03,29.86
V002,Truck,Diesel,11,220,8000,True,R023,Depot B,Zone 2,267.5,2658.7,1.0,3,73.3,-1.21,1.03,82.01
V032,Truck,Diesel,8,220,8000,True,R028,Central Hub,Zone 4,29.7,2362.0,1.79,1,31.3,-0.58,1.12,13.19
V003,Bus,Hybrid,9,280,6000,True,R023,Depot B,Zone 2,263.2,4162.8,1.21,3,62.7,-0.7,1.08,80.02
V056,Semi-Trailer,Diesel,6,450,26000,True,R007,Central Hub,Industrial Park,285.2,17701.3,1.63,3,45.9,0.85,1.03,170.26
V037,Van,Petrol,6,75,1500,True,R006,Depot C,Zone 1,150.8,528.7,1.63,2,46.2,5.17,1.07,33.45
V023,Semi-Trailer,Diesel,7,450,26000,True,R021,Depot A,Metro Area,278.0,20137.3,1.08,1,75.2,0.4,1.14,136.11
V030,Van,Diesel,11,75,1500,True,R002,Hub North,Metro Area,102.9,547.3,1.68,3,45.2,1.95,1.08,17.8
V038,Light Commercial,Diesel,6,100,3500,True,R017,Hub North,Zone 2,141.4,1370.2,1.58,3,43.2,4.11,1.1,37.14
V016,Van,Petrol,6,75,1500,True,R014,Depot A,Metro Area,54.7,658.5,1.84,2,28.5,-2.92,1.05,9.81
V018,Light Commercial,Hybrid,9,100,3500,True,R023,Depot B,Zone 2,267.4,2565.2,1.2,3,64.6,-1.25,1.0,38.21
V026,Semi-Trailer,Diesel,7,450,26000,True,R007,Central Hub,Industrial Park,286.3,2860.3,1.21,3,61.6,0.37,1.1,123.18
V016,Van,Petrol,6,75,1500,True,R023,Depot B,Zone 2,268.9,1305.7,1.0,3,74.8,-2.04,1.03,37.59
V046,Truck,Diesel,4,220,8000,True,R021,Depot A,Metro Area,279.7,5506.0,1.29,1,53.8,-0.27,1.05,99.82
V007,Van,Petrol,11,75,1500,True,R008,Depot B,Metro Area,129.7,897.9,1.46,2,51.8,-2.1,1.1,19.59
V050,Light Commercial,Diesel,2,100,3500,True,R011,Central Hub,Port Terminal,311.0,1056.1,1.0,1,70.1,0.66,1.01,48.74
V021,Van,Diesel,10,75,1500,True,R002,Hub North,Metro Area,101.8,1151.5,1.57,3,46.7,1.63,1.02,18.79
V034,Van,Diesel,10,75,1500,True,R014,Depot A,Metro Area,57.4,1262.8,1.85,2,24.3,-2.35,1.0,10.54
V010,Semi-Trailer,Diesel,12,450,26000,True,R008,Depot B,Metro Area,128.8,13684.2,1.95,2,42.4,-3.52,1.07,67.8
V024,Van,Diesel,7,75,1500,True,R004,Depot C,Zone 3,270.7,522.9,1.45,3,58.0,3.08,1.05,42.29
V046,Truck,Diesel,4,220,8000,True,R017,Hub North,Zone 2,141.9,3387.8,1.74,3,38.4,4.74,1.03,78.49
V017,Light Commercial,Hybrid,8,100,3500,True,R018,Hub North,Port Terminal,158.7,1588.3,1.16,1,64.7,2.73,1.08,25.42
V008,Semi-Trailer,Diesel,1,450,26000,True,R003,Depot B,Zone 1,295.1,9360.7,1.14,2,64.8,-2.37,1.02,104.82
V032,Truck,Diesel,8,220,8000,True,R006,Depot C,Zone 1,146.1,5642.9,2.14,2,37.0,4.27,1.15,101.53
V010,Semi-Trailer,Diesel,12,450,26000,True,R003,Depot B,Zone 1,294.7,10162.1,1.0,2,75.4,-1.15,1.01,130.16
V019,Semi-Trailer,Diesel,11,450,26000,True,R021,Depot A,Metro Area,279.6,20748.9,1.19,1,61.6,0.23,1.03,149.8
V028,Van,Diesel,4,75,1500,True,R011,Central Hub,Port Terminal,310.1,741.2,1.12,1,67.4,-0.06,1.03,35.65
V034,Van,Diesel,10,75,1500,True,R003,Depot B,Zone 1,294.9,951.9,1.21,2,60.9,-0.71,1.08,37.07
V039,Truck,Diesel,12,220,8000,True,R006,Depot C,Zone 1,147.9,7246.1,1.61,2,52.8,3.94,1.0,87.72
V041,Bus,Petrol,6,280,6000,True,R030,Central Hub,Industrial Park,313.7,2874.9,1.78,2,38.9,2.82,1.03,205.03
V051,Light Commercial,Diesel,8,100,3500,True,R008,Depot B,Metro Area,128.9,856.8,1.74,2,44.2,-3.15,1.07,22.6
V004,Van,Diesel,10,75,1500,True,R021,Depot A,Metro Area,279.5,851.2,1.37,1,56.7,-0.28,1.0,38.51
V022,Truck,Diesel,10,220,8000,True,R015,Central Hub,Zone 3,163.4,4177.4,1.93,2,40.6,1.62,1.04,81.22
V001,Semi-Trailer,Diesel,6,450,26000,True,R006,Depot C,Zone 1,147.9,19895.1,1.99,2,36.5,4.69,1.29,130.29
V001,Semi-Trailer,Diesel,6,450,26000,True,R010,Hub North,Zone 2,196.8,21610.4,1.2,2,67.8,4.02,1.04,133.36
V013,Truck,Hybrid,5,220,8000,True,R001,Depot B,Port Terminal,292.3,5645.8,1.57,1,39.4,-2.53,1.0,81.74
V036,Van,Diesel,6,75,1500,True,R023,Depot B,Zone 2,264.4,1388.6,1.06,3,66.4,-1.42,1.14,32.68
V054,Light Commercial,Petrol,7,100,3500,True,R011,Central Hub,Port Terminal,310.5,1150.9,1.03,1,75.8,0.7,1.32,63.59
V047,Semi-Trailer,Diesel,6,450,26000,True,R015,Central Hub,Zone 3,163.2,7886.2,2.07,2,32.6,2.0,1.02,111.76
V039,Truck,Diesel,12,220,8000,True,R005,Hub North,Zone 3,175.2,2780.8,1.68,1,40.9,-1.35,1.09,74.32
V047,Semi-Trailer,Diesel,6,450,26000,True,R025,Hub North,Zone 1,66.3,17427.1,1.62,2,29.1,-2.96,1.18,37.71
V011,Van,Diesel,6,75,1500,True,R007,Central Hub,Industrial Park,288.1,446.5,1.38,3,51.2,0.6,1.05,37.16
V051,Light Commercial,Diesel,8,100,3500,True,R017,Hub North,Zone 2,143.2,613.0,1.71,3,46.5,4.27,1.06,38.59
V054,Light Commercial,Petrol,7,100,3500,True,R027,Depot C,Zone 1,70.9,3258.7,1.0,2,53.6,-1.68,1.0,14.74
V006,Semi-Trailer,Diesel,8,450,26000,True,R022,Central Hub,Metro Area,266.0,9552.9,1.23,2,61.1,-2.23,1.35,118.09
V029,Van,Diesel,12,75,1500,True,R019,Depot B,Port Terminal,259.8,433.6,1.46,2,55.5,-0.75,1.09,33.5
V050,Light Commercial,Diesel,2,100,3500,True,R027,Depot C,Zone 1,69.7,1417.3,1.16,2,37.6,-1.54,1.06,12.39
V029,Van,Diesel,12,75,1500,True,R006,Depot C,Zone 1,148.0,352.0,1.72,2,43.8,4.44,1.01,27.64
V051,Light Commercial,Diesel,8,100,3500,True,R029,Depot A,Port Terminal,28.0,456.4,1.29,3,44.3,4.0,1.11,6.67
V057,Light Commercial,Diesel,6,100,3500,True,R017,Hub North,Zone 2,142.9,1258.5,1.64,3,49.6,3.97,1.01,36.97
V029,Van,Diesel,12,75,1500,True,R013,Central Hub,Metro Area,191.0,580.8,1.67,2,50.6,-1.59,1.02,26.56
V004,Van,Diesel,10,75,1500,True,R008,Depot B,Metro Area,128.7,1184.0,1.48,2,48.3,-2.56,1.01,17.29
V021,Van,Diesel,10,75,1500,True,R023,Depot B,Zone 2,264.0,705.4,1.01,3,77.9,-1.19,1.03,32.32
V013,Truck,Hybrid,5,220,8000,True,R030,Central Hub,Industrial Park,314.4,5809.9,1.78,2,40.4,3.28,1.01,136.69
V029,Van,Diesel,12,75,1500,True,R021,Depot A,Metro Area,277.1,1088.0,1.06,1,73.2,0.14,1.06,37.28
V036,Van,Diesel,6,75,1500,True,R001,Depot B,Port Terminal,288.5,1156.0,1.47,1,56.2,-2.77,1.11,36.35
V028,Van,Diesel,4,75,1500,True,R015,Central Hub,Zone 3,162.2,1321.1,2.21,2,30.7,1.94,1.18,37.11
V012,Van,Petrol,1,75,1500,True,R022,Central Hub,Metro Area,262.8,785.8,1.17,2,56.7,-2.57,1.06,31.08
V019,Semi-Trailer,Diesel,11,450,26000,True,R012,Depot A,Zone 2,56.9,4897.4,1.26,2,47.0,2.3,1.01,31.5
V041,Bus,Petrol,6,280,6000,True,R024,Depot C,Zone 2,102.7,797.2,1.0,1,77.0,-1.94,1.04,35.48
V002,Truck,Diesel,11,220,8000,True,R022,Central Hub,Metro Area,265.8,2071.0,1.0,2,74.6,-2.7,1.04,79.0
V013,Truck,Hybrid,5,220,8000,True,R003,Depot B,Zone 1,296.7,6438.6,1.2,2,61.9,-1.85,1.04,76.48
V054,Light Commercial,Petrol,7,100,3500,True,R017,Hub North,Zone 2,141.6,2058.7,1.49,3,42.0,4.23,1.22,47.73
V006,Semi-Trailer,Diesel,8,450,26000,True,R006,Depot C,Zone 1,149.9,5696.6,1.94,2,39.6,4.59,1.03,111.04
V025,Truck,Diesel,11,220,8000,True,R015,Central Hub,Zone 3,161.8,1701.9,1.83,2,38.8,1.99,1.13,82.84
V013,Truck,Hybrid,5,220,8000,True,R012,Depot A,Zone 2,56.3,6862.2,1.68,2,29.9,2.04,1.06,23.77
V007,Van,Petrol,11,75,1500,True,R025,Hub North,Zone 1,67.6,813.0,1.45,2,34.6,-3.11,1.17,11.02
V026,Semi-Trailer,Diesel,7,450,26000,True,R027,Depot C,Zone 1,69.0,6398.9,1.31,2,24.7,-1.21,1.08,36.27
V032,Truck,Diesel,8,220,8000,True,R014,Depot A,Metro Area,55.9,6897.9,1.67,2,31.9,-2.78,1.2,24.39
V011,Van,Diesel,6,75,1500,True,R017,Hub North,Zone 2,144.2,1068.9,1.7,3,44.9,5.22,1.05,33.38
V005,Light Commercial,CNG,10,100,3500,True,R019,Depot B,Port Terminal,259.4,1771.4,1.55,2,49.6,-1.33,1.07,57.04
V009,Semi-Trailer,Diesel,1,450,26000,True,R020,Central Hub,Port Terminal,199.2,12877.9,1.22,2,60.7,-0.65,1.22,86.22
V040,Van,CNG,2,75,1500,True,R020,Central Hub,Port Terminal,199.1,1007.6,1.32,2,57.1,-0.13,1.01,31.3
V052,Van,Petrol,2,75,1500,True,R024,Depot C,Zone 2,102.6,581.3,1.36,1,55.8,-1.96,1.07,12.85
V011,Van,Diesel,6,75,1500,True,R030,Central Hub,Industrial Park,314.3,1424.9,1.87,2,41.1,2.78,1.09,67.16
V020,Truck,Diesel,4,220,8000,True,R025,Hub North,Zone 1,69.1,6135.0,1.32,2,39.7,-3.67,1.1,23.51
V021,Van,Diesel,10,75,1500,True,R005,Hub North,Zone 3,172.4,967.2,1.75,1,44.1,-1.87,1.06,25.56
V022,Truck,Diesel,10,220,8000,True,R015,Central Hub,Zone 3,165.3,5474.7,2.1,2,43.1,2.02,1.12,97.27
V015,Van,Diesel,9,75,1500,True,R014,Depot A,Metro Area,52.6,1420.0,1.78,2,25.2,-3.21,1.01,9.07
V004,Van,Diesel,10,75,1500,True,R016,Central Hub,Industrial Park,22.4,163.7,1.6,1,29.7,0.36,1.14,3.14
V032,Truck,Diesel,8,220,8000,True,R016,Central Hub,Industrial Park,20.5,955.2,1.73,1,35.7,1.15,1.1,8.78
V022,Truck,Diesel,10,220,8000,True,R022,Central Hub,Metro Area,264.5,6138.2,1.0,2,74.4,-2.75,1.08,85.93
V021,Van,Diesel,10,75,1500,True,R013,Central Hub,Metro Area,194.7,417.0,1.56,2,51.7,-2.18,1.1,23.85
V016,Van,Petrol,6,75,1500,True,R008,Depot B,Metro Area,128.3,1023.6,1.62,2,46.9,-2.94,1.07,19.51
V056,Semi-Trailer,Diesel,6,450,26000,True,R014,Depot A,Metro Area,55.2,13723.8,1.99,2,24.3,-3.1,1.01,32.45
V037,Van,Petrol,6,75,1500,True,R026,Central Hub,Zone 4,113.1,556.3,1.92,3,43.0,0.73,1.04,20.42
V026,Semi-Trailer,Diesel,7,450,26000,True,R010,Hub North,Zone 2,194.7,7712.6,1.33,2,58.3,3.18,1.16,116.35
V013,Truck,Hybrid,5,220,8000,True,R001,Depot B,Port Terminal,287.5,6081.9,1.48,1,44.4,-2.59,1.03,81.66
V049,Truck,Diesel,8,220,8000,True,R030,Central Hub,Industrial Park,314.3,1962.7,1.85,2,41.1,3.06,1.06,159.18
V054,Light Commercial,Petrol,7,100,3500,True,R006,Depot C,Zone 1,143.4,822.2,1.75,2,38.8,4.34,1.0,44.7
V002,Truck,Diesel,11,220,8000,True,R019,Depot B,Port Terminal,256.5,3805.1,1.57,2,52.8,-1.92,1.11,93.48
V056,Semi-Trailer,Diesel,6,450,26000,True,R025,Hub North,Zone 1,70.0,5236.0,1.67,2,36.9,-3.87,1.05,29.94
V042,Bus,Hybrid,4,280,6000,True,R009,Depot A,Industrial Park,90.0,3871.7,1.98,1,32.8,-2.37,1.12,34.24
V006,Semi-Trailer,Diesel,8,450,26000,True,R011,Central Hub,Port Terminal,312.0,24522.6,1.18,1,65.2,0.54,1.09,163.16
V046,Truck,Diesel,4,220,8000,True,R009,Depot A,Industrial Park,89.8,5885.8,1.67,1,28.1,-2.73,1.12,38.84
V007,Van,Petrol,11,75,1500,True,R005,Hub North,Zone 3,172.4,919.1,2.01,1,38.6,-1.86,1.05,33.23
V004,Van,Diesel,10,75,1500,True,R005,Hub North,Zone 3,172.9,653.2,2.02,1,33.4,-1.44,1.07,28.5
V007,Van,Petrol,11,75,1500,True,R006,Depot C,Zone 1,147.2,1409.7,1.69,2,53.7,4.63,1.01,35.52
V028,Van,Diesel,4,75,1500,True,R014,Depot A,Metro Area,55.2,1271.9,1.64,2,35.3,-2.47,1.35,8.03
V038,Light Commercial,Diesel,6,100,3500,True,R016,Central Hub,Industrial Park,21.7,2791.3,1.76,1,29.7,1.6,1.19,6.66
V025,Truck,Diesel,11,220,8000,True,R001,Depot B,Port Terminal,290.2,2364.0,1.26,1,63.6,-2.1,1.06,87.38
V008,Semi-Trailer,Diesel,1,450,26000,True,R026,Central Hub,Zone 4,114.3,5331.1,1.51,3,47.7,0.5,1.07,51.73
V012,Van,Petrol,1,75,1500,True,R021,Depot A,Metro Area,281.7,376.9,1.22,1,56.8,0.43,1.03,35.76
V052,Van,Petrol,2,75,1500,True,R003,Depot B,Zone 1,293.8,479.8,1.1,2,59.6,-1.64,1.17,33.62
V058,Truck,Diesel,12,220,8000,True,R026,Central Hub,Zone 4,110.6,1355.6,1.59,3,47.5,0.56,1.02,41.13
V046,Truck,Diesel,4,220,8000,True,R001,Depot B,Port Terminal,290.2,6841.3,1.52,1,48.4,-1.86,1.04,109.85
V007,Van,Petrol,11,75,1500,True,R017,Hub North,Zone 2,143.6,386.1,1.57,3,49.8,3.87,1.07,27.43
V050,Light Commercial,Diesel,2,100,3500,True,R014,Depot A,Metro Area,55.5,1024.2,1.72,2,29.2,-2.5,1.08,10.86
V042,Bus,Hybrid,4,280,6000,True,R016,Central Hub,Industrial Park,21.6,5129.6,1.87,1,28.7,1.42,1.0,9.98
V032,Truck,Diesel,8,220,8000,True,R029,Depot A,Port Terminal,31.4,7315.4,1.19,3,45.1,4.02,1.11,16.79
V009,Semi-Trailer,Diesel,1,450,26000,True,R028,Central Hub,Zone 4,28.4,7501.4,1.64,1,24.7,-0.66,1.02,16.49
V060,Light Commercial,Diesel,7,100,3500,True,R009,Depot A,Industrial Park,89.5,1225.2,1.49,1,37.0,-3.2,1.11,16.08
V027,Truck,Diesel,10,220,8000,True,R018,Hub North,Port Terminal,159.7,6240.7,1.0,1,73.4,1.87,1.1,67.41
V003,Bus,Hybrid,9,280,6000,True,R029,Depot A,Port Terminal,33.2,5548.3,1.2,3,43.8,4.73,1.13,16.04
V013,Truck,Hybrid,5,220,8000,True,R022,Central Hub,Metro Area,265.2,5217.8,1.38,2,58.5,-2.54,1.07,69.21
V025,Truck,Diesel,11,220,8000,True,R027,Depot C,Zone 1,68.3,3809.6,1.1,2,49.6,-1.84,1.03,22.19
V004,Van,Diesel,10,75,1500,True,R014,Depot A,Metro Area,55.3,1010.1,1.81,2,28.1,-2.37,1.13,9.8
V020,Truck,Diesel,4,220,8000,True,R009,Depot A,Industrial Park,91.7,6105.9,1.52,1,33.5,-2.9,1.3,37.83
V029,Van,Diesel,12,75,1500,True,R016,Central Hub,Industrial Park,21.3,293.6,1.45,1,38.0,0.81,1.01,3.18
V057,Light Commercial,Diesel,6,100,3500,True,R025,Hub North,Zone 1,68.2,1645.0,1.55,2,26.3,-3.45,1.08,13.58
V006,Semi-Trailer,Diesel,8,450,26000,True,R028,Central Hub,Zone 4,32.1,21546.4,1.4,1,32.0,-1.08,1.01,19.19
V035,Van,Petrol,9,75,1500,True,R021,Depot A,Metro Area,280.5,1049.4,1.05,1,70.0,-0.71,1.08,40.09
V055,Van,CNG,6,75,1500,True,R022,Central Hub,Metro Area,267.8,346.1,1.0,2,69.7,-3.3,1.07,28.72
V049,Truck,Diesel,8,220,8000,True,R016,Central Hub,Industrial Park,21.5,5935.4,1.28,1,38.1,1.35,1.01,9.6
V056,Semi-Trailer,Diesel,6,450,26000,True,R010,Hub North,Zone 2,196.3,17350.4,1.28,2,57.2,3.11,1.08,119.76
V011,Van,Diesel,6,75,1500,True,R013,Central Hub,Metro Area,194.0,487.4,1.78,2,42.5,-1.69,1.01,25.87
V049,Truck,Diesel,8,220,8000,True,R015,Central Hub,Zone 3,162.2,3139.2,1.9,2,39.3,2.18,1.01,83.42
V059,Light Commercial,Diesel,7,100,3500,True,R025,Hub North,Zone 1,68.0,1285.4,1.38,2,40.4,-3.06,1.11,12.45
V020,Truck,Diesel,4,220,8000,True,R017,Hub North,Zone 2,142.7,7554.1,1.68,3,46.9,4.11,1.01,82.13
V030,Van,Diesel,11,75,1500,True,R024,Depot C,Zone 2,103.4,384.2,1.25,1,59.9,-2.22,1.05,11.33
V032,Truck,Diesel,8,220,8000,True,R001,Depot B,Port Terminal,289.2,6440.0,1.49,1,49.0,-2.55,1.04,107.4
V030,Van,Diesel,11,75,1500,True,R023,Depot B,Zone 2,267.2,826.6,1.15,3,65.2,-0.54,1.16,33.62
V018,Light Commercial,Hybrid,9,100,3500,True,R016,Central Hub,Industrial Park,22.0,2969.6,1.46,1,34.1,1.69,1.02,4.51
V059,Light Commercial,Diesel,7,100,3500,True,R030,Central Hub,Industrial Park,315.6,3271.0,1.7,2,54.2,3.5,1.06,93.77
V058,Truck,Diesel,12,220,8000,True,R015,Central Hub,Zone 3,170.0,7335.4,2.05,2,30.7,0.94,1.0,105.86
V023,Semi-Trailer,Diesel,7,450,26000,True,R015,Central Hub,Zone 3,165.0,21479.0,1.98,2,34.2,1.63,1.01,134.2
V049,Truck,Diesel,8,220,8000,True,R004,Depot C,Zone 3,268.2,3612.3,1.26,3,55.2,2.97,1.03,113.41
V024,Van,Diesel,7,75,1500,True,R025,Hub North,Zone 1,66.4,495.9,1.6,2,32.3,-2.88,1.07,8.54
V048,Light Commercial,Petrol,9,100,3500,True,R022,Central Hub,Metro Area,263.1,1300.5,1.0,2,75.9,-3.35,1.3,48.39
V036,Van,Diesel,6,75,1500,True,R026,Central Hub,Zone 4,111.7,982.8,1.86,3,38.0,-0.16,1.07,17.2
V029,Van,Diesel,12,75,1500,True,R003,Depot B,Zone 1,293.6,585.9,1.0,2,78.6,-1.14,1.07,35.13
V008,Semi-Trailer,Diesel,1,450,26000,True,R007,Central Hub,Industrial Park,287.5,12211.0,1.4,3,54.9,0.43,1.01,128.66
V040,Van,CNG,2,75,1500,True,R027,Depot C,Zone 1,73.1,251.7,1.7,2,33.2,-2.2,1.1,11.11
V020,Truck,Diesel,4,220,8000,True,R002,Hub North,Metro Area,102.7,6042.9,1.54,3,53.4,1.34,1.14,44.31
V014,Light Commercial,Diesel,4,100,3500,True,R016,Central Hub,Industrial Park,22.4,681.6,2.0,1,18.0,1.1,1.25,6.52
V012,Van,Petrol,1,75,1500,True,R013,Central Hub,Metro Area,190.4,579.7,1.76,2,45.3,-2.23,1.03,28.68
V059,Light Commercial,Diesel,7,100,3500,True,R029,Depot A,Port Terminal,32.8,2106.5,1.02,3,44.0,4.0,1.05,7.95
