vehicle_id,vehicle_type,fuel_type,vehicle_age,fuel_capacity_l,max_payload_kg,available,route_id,origin,destination,distance_km,required_payload_kg,traffic_factor,priority,average_speed_kmph,road_grade,weather_factor,fuel_consumed_l,payload_capacity_ratio,speed_efficiency_deviation,traffic_speed_ratio,grade_distance_work,payload_tonnage,weather_stress_index
V017,Light Commercial,Hybrid,8,100,3500,True,R022,Central Hub,Metro Area,264.0,2603.2,1.1,2,65.2,-2.07,1.14,37.12,0.7437714285714285,0.04000000000000114,0.01661631419939577,258.5352,2.6031999999999997,36.95999999999997
V046,Truck,Diesel,4,220,8000,True,R021,Depot A,Metro Area,280.5,5251.8,1.28,1,58.1,0.43,1.26,105.59,0.656475,47.60999999999998,0.021658206429780034,281.70615,5.2518,72.93
V044,Van,CNG,4,75,1500,True,R030,Central Hub,Industrial Park,313.5,1231.5,1.7,2,34.3,2.78,1.03,75.3,0.821,942.4900000000001,0.0481586402266289,322.2153,1.2315,9.405000000000008
V060,Light Commercial,Diesel,7,100,3500,True,R002,Hub North,Metro Area,99.6,2664.3,1.48,3,26.7,2.3,1.0,30.66,0.7612285714285715,1466.8899999999999,0.053429602888086646,101.89079999999998,2.6643000000000003,0.0
V009,Semi-Trailer,Diesel,1,450,26000,True,R023,Depot B,Zone 2,266.7,13317.0,1.19,3,66.4,-1.27,1.03,105.79,0.5121923076923077,1.960000000000016,0.017655786350148365,263.31291,13.317,8.001000000000007
V026,Semi-Trailer,Diesel,7,450,26000,True,R024,Depot C,Zone 2,99.9,4168.4,1.3,1,39.1,-3.01,1.03,39.84,0.1603230769230769,670.81,0.032418952618453865,96.89301,4.168399999999999,2.997000000000003
V056,Semi-Trailer,Diesel,6,450,26000,True,R014,Depot A,Metro Area,55.8,22697.8,2.01,2,22.0,-2.11,1.03,39.6,0.8729923076923076,1849.0,0.08739130434782608,54.62262,22.6978,1.6740000000000015
V031,Light Commercial,Diesel,6,100,3500,True,R009,Depot A,Industrial Park,87.1,2621.4,1.54,1,36.4,-3.03,1.03,18.11,0.7489714285714286,817.96,0.041176470588235294,84.46087,2.6214,2.613000000000002
V057,Light Commercial,Diesel,6,100,3500,True,R011,Central Hub,Port Terminal,312.8,1410.3,1.0,1,72.4,0.43,1.01,50.49,0.4029428571428571,54.76000000000008,0.013623978201634876,314.14504,1.4102999999999999,3.128000000000003
V001,Semi-Trailer,Diesel,6,450,26000,True,R021,Depot A,Metro Area,279.1,24344.8,1.26,1,57.2,0.21,1.1,155.61,0.9363384615384616,60.839999999999954,0.021649484536082474,279.68611000000004,24.3448,27.91000000000003
V003,Bus,Hybrid,9,280,6000,True,R026,Central Hub,Zone 4,113.6,2186.7,1.92,3,36.0,0.69,1.0,44.69,0.36445,841.0,0.05189189189189189,114.38383999999998,2.1866999999999996,0.0
V048,Light Commercial,Petrol,9,100,3500,True,R020,Central Hub,Port Terminal,197.2,1452.4,1.4,2,61.0,0.14,1.03,44.99,0.4149714285714286,16.0,0.02258064516129032,197.47608,1.4524000000000001,5.916000000000005
V022,Truck,Diesel,10,220,8000,True,R016,Central Hub,Industrial Park,21.6,7427.8,1.66,1,31.0,1.17,1.0,11.54,0.928475,1156.0,0.051875,21.85272,7.4278,0.0
V032,Truck,Diesel,8,220,8000,True,R020,Central Hub,Port Terminal,199.5,5343.2,1.15,2,66.2,0.02,1.14,70.38,0.6678999999999999,1.4400000000000068,0.017113095238095236,199.5399,5.3431999999999995,27.929999999999982
V026,Semi-Trailer,Diesel,7,450,26000,True,R003,Depot B,Zone 1,296.2,22030.2,1.0,2,76.9,-1.98,1.08,131.89,0.8473153846153847,141.61000000000013,0.012836970474967907,290.33524,22.0302,23.69600000000002
V025,Truck,Diesel,11,220,8000,True,R019,Depot B,Port Terminal,260.5,6836.7,1.14,2,58.3,-1.52,1.04,94.04,0.8545874999999999,44.890000000000036,0.019224283305227654,256.5404,6.8366999999999996,10.420000000000009
V057,Light Commercial,Diesel,6,100,3500,True,R002,Hub North,Metro Area,100.9,1945.9,1.61,3,44.2,1.18,1.01,23.67,0.5559714285714286,432.6399999999999,0.035619469026548674,102.09062000000002,1.9459000000000002,1.009000000000001
V006,Semi-Trailer,Diesel,8,450,26000,True,R029,Depot A,Port Terminal,33.6,8500.0,1.0,3,51.8,4.52,1.17,20.15,0.3269230769230769,174.24000000000007,0.01893939393939394,35.118719999999996,8.5,5.711999999999998
V047,Semi-Trailer,Diesel,6,450,26000,True,R027,Depot C,Zone 1,70.0,21328.6,1.45,2,34.5,-2.17,1.04,38.79,0.8203307692307692,930.25,0.04084507042253521,68.481,21.328599999999998,2.8000000000000025
V054,Light Commercial,Petrol,7,100,3500,True,R016,Central Hub,Industrial Park,24.2,1843.1,1.79,1,36.7,0.8,1.06,6.91,0.5266,800.8899999999999,0.047480106100795755,24.3936,1.8431,1.4520000000000013
V040,Van,CNG,2,75,1500,True,R012,Depot A,Zone 2,53.8,869.5,1.17,2,40.6,1.39,1.18,9.87,0.5796666666666667,595.3599999999999,0.028124999999999997,54.54782,0.8695,9.683999999999996
V024,Van,Diesel,7,75,1500,True,R022,Central Hub,Metro Area,264.7,840.2,1.0,2,78.8,-2.95,1.01,27.84,0.5601333333333334,190.4399999999999,0.012531328320802006,256.89135,0.8402000000000001,2.647000000000002
V010,Semi-Trailer,Diesel,12,450,26000,True,R020,Central Hub,Port Terminal,195.4,2811.9,1.41,2,56.6,-0.19,1.09,86.88,0.10815000000000001,70.55999999999997,0.024479166666666663,195.02874,2.8119,17.586000000000016
V041,Bus,Petrol,6,280,6000,True,R022,Central Hub,Metro Area,262.4,833.9,1.38,2,55.0,-2.87,1.04,90.38,0.13898333333333332,100.0,0.02464285714285714,254.86911999999998,0.8339,10.496000000000008
V029,Van,Diesel,12,75,1500,True,R016,Central Hub,Industrial Park,23.3,935.9,1.63,1,31.9,1.4,1.28,4.62,0.6239333333333333,1095.6100000000001,0.049544072948328265,23.6262,0.9359,6.524000000000001
V009,Semi-Trailer,Diesel,1,450,26000,True,R008,Depot B,Metro Area,127.0,20157.1,1.83,2,39.9,-2.65,1.05,68.93,0.7752730769230769,630.0100000000001,0.044743276283618585,123.6345,20.1571,6.350000000000006
V022,Truck,Diesel,10,220,8000,True,R003,Depot B,Zone 1,295.0,3907.9,1.01,2,66.6,-1.85,1.02,87.06,0.4884875,2.559999999999982,0.014940828402366865,289.5425,3.9079,5.900000000000006
V058,Truck,Diesel,12,220,8000,True,R009,Depot A,Industrial Park,89.9,2094.8,1.58,1,33.1,-2.57,1.21,35.43,0.26185,1017.6099999999999,0.04633431085043988,87.58957000000001,2.0948,18.878999999999998
V016,Van,Petrol,6,75,1500,True,R016,Central Hub,Industrial Park,21.8,668.5,1.55,1,34.0,1.43,1.08,4.22,0.44566666666666666,961.0,0.04428571428571429,22.11174,0.6685,1.7440000000000015
V011,Van,Diesel,6,75,1500,True,R013,Central Hub,Metro Area,190.7,1129.6,1.4,2,55.9,-1.54,1.13,23.71,0.7530666666666666,82.81000000000003,0.02460456942003515,187.76322,1.1296,24.79099999999998
V041,Bus,Petrol,6,280,6000,True,R016,Central Hub,Industrial Park,21.9,1154.0,1.9,1,26.6,0.48,1.31,13.76,0.19233333333333333,1474.56,0.06884057971014491,22.005119999999998,1.154,6.789000000000001
V012,Van,Petrol,1,75,1500,True,R009,Depot A,Industrial Park,87.1,864.3,1.73,1,32.8,-2.79,1.1,13.84,0.5761999999999999,1036.8400000000001,0.05118343195266273,84.66990999999999,0.8643,8.710000000000008
V056,Semi-Trailer,Diesel,6,450,26000,True,R029,Depot A,Port Terminal,30.6,18118.9,1.26,3,36.2,4.09,1.17,21.69,0.6968807692307692,829.4399999999998,0.03387096774193548,31.85154,18.1189,5.201999999999998
V052,Van,Petrol,2,75,1500,True,R012,Depot A,Zone 2,55.4,680.2,1.08,2,52.1,2.06,1.1,8.71,0.4534666666666667,166.40999999999997,0.02033898305084746,56.541239999999995,0.6802,5.5400000000000045
V060,Light Commercial,Diesel,7,100,3500,True,R026,Central Hub,Zone 4,111.5,2138.8,1.52,3,45.4,0.12,1.12,25.35,0.6110857142857143,384.1600000000001,0.032758620689655175,111.63380000000001,2.1388000000000003,13.380000000000011
V055,Van,CNG,6,75,1500,True,R012,Depot A,Zone 2,57.7,1276.4,1.36,2,36.2,2.22,1.01,12.11,0.8509333333333334,829.4399999999998,0.03655913978494624,58.980940000000004,1.2764000000000002,0.5770000000000005
V015,Van,Diesel,9,75,1500,True,R014,Depot A,Metro Area,53.9,421.3,1.62,2,33.6,-2.87,1.07,7.18,0.28086666666666665,985.9599999999999,0.04682080924855492,52.35307,0.4213,3.7730000000000032
V013,Truck,Hybrid,5,220,8000,True,R019,Depot B,Port Terminal,260.1,1718.6,1.52,2,47.2,-1.12,1.0,66.73,0.214825,316.8399999999999,0.03153526970954357,257.18688000000003,1.7186,0.0
V021,Van,Diesel,10,75,1500,True,R008,Depot B,Metro Area,127.4,227.6,1.72,2,46.7,-2.53,1.05,15.41,0.15173333333333333,334.8899999999999,0.0360587002096436,124.17678000000001,0.2276,6.370000000000006
V029,Van,Diesel,12,75,1500,True,R007,Central Hub,Industrial Park,287.6,1075.9,1.31,3,55.8,0.2,1.04,41.01,0.7172666666666667,84.64000000000006,0.02306338028169014,288.1752,1.0759,11.504000000000012
V053,Van,CNG,12,75,1500,True,R012,Depot A,Zone 2,57.0,1298.2,1.03,2,48.9,1.71,1.27,11.24,0.8654666666666667,259.21000000000004,0.020641282565130262,57.97469999999999,1.2982,15.39
V045,Light Commercial,Diesel,9,100,3500,True,R025,Hub North,Zone 1,70.0,2403.9,1.5,2,32.7,-3.29,1.08,15.46,0.6868285714285715,1043.2899999999997,0.044510385756676554,67.697,2.4039,5.600000000000005
V039,Truck,Diesel,12,220,8000,True,R005,Hub North,Zone 3,171.5,7439.9,1.66,1,42.9,-1.39,1.15,80.7,0.9299875,488.4100000000001,0.03781321184510251,169.11615,7.4399,25.724999999999984
V053,Van,CNG,12,75,1500,True,R014,Depot A,Metro Area,55.8,1052.8,1.91,2,35.2,-2.59,1.06,10.42,0.7018666666666666,888.0399999999998,0.052762430939226515,54.35478,1.0528,3.348000000000003
V039,Truck,Diesel,12,220,8000,True,R021,Depot A,Metro Area,280.2,2761.8,1.34,1,52.8,-0.33,1.35,97.65,0.345225,148.84000000000006,0.024907063197026024,279.27533999999997,2.7618,98.07000000000002
V023,Semi-Trailer,Diesel,7,450,26000,True,R022,Central Hub,Metro Area,263.3,8248.5,1.1,2,59.2,-3.22,1.12,93.24,0.31725,33.639999999999965,0.018272425249169437,254.82174,8.2485,31.59600000000003
V025,Truck,Diesel,11,220,8000,True,R014,Depot A,Metro Area,55.9,5333.4,1.7,2,26.1,-2.29,1.01,25.03,0.6666749999999999,1513.2099999999998,0.06273062730627306,54.61989,5.333399999999999,0.5590000000000005
V032,Truck,Diesel,8,220,8000,True,R003,Depot B,Zone 1,297.2,5395.5,1.4,2,54.2,-1.55,1.09,105.73,0.6744375,116.63999999999994,0.02536231884057971,292.5934,5.3955,26.748000000000022
V006,Semi-Trailer,Diesel,8,450,26000,True,R001,Depot B,Port Terminal,289.0,14176.3,1.29,1,56.4,-2.34,1.33,131.73,0.5452423076923076,73.96000000000002,0.022473867595818816,282.2374,14.1763,95.37000000000002
V045,Light Commercial,Diesel,9,100,3500,True,R015,Central Hub,Zone 3,164.8,1917.5,1.58,2,51.6,1.91,1.02,40.14,0.5478571428571428,179.55999999999997,0.030038022813688215,167.94768,1.9175,3.2960000000000034
V040,Van,CNG,2,75,1500,True,R025,Hub North,Zone 1,69.3,681.2,1.51,2,37.1,-3.32,1.1,9.96,0.4541333333333334,778.41,0.03963254593175853,66.99924,0.6812,6.930000000000006
V044,Van,CNG,4,75,1500,True,R001,Depot B,Port Terminal,286.1,596.1,1.45,1,50.4,-2.31,1.05,39.16,0.39740000000000003,213.16000000000005,0.02821011673151751,279.49109000000004,0.5961000000000001,14.305000000000014
V033,Truck,Diesel,6,220,8000,True,R027,Depot C,Zone 1,71.1,5111.6,1.41,2,28.6,-0.59,1.02,31.58,0.63895,1324.9599999999998,0.04763513513513513,70.68051,5.1116,1.422000000000001
V047,Semi-Trailer,Diesel,6,450,26000,True,R021,Depot A,Metro Area,278.1,19120.1,1.35,1,50.6,0.6,1.12,145.63,0.7353884615384615,207.35999999999996,0.02616279069767442,279.76860000000005,19.120099999999997,33.372000000000035
V057,Light Commercial,Diesel,6,100,3500,True,R001,Depot B,Port Terminal,287.4,2769.9,1.49,1,50.1,-2.5,1.05,57.22,0.7914,222.00999999999996,0.029158512720156553,280.215,2.7699000000000003,14.370000000000012
V035,Van,Petrol,9,75,1500,True,R011,Central Hub,Port Terminal,314.6,542.5,1.25,1,54.0,0.3,1.12,47.16,0.3616666666666667,121.0,0.022727272727272728,315.5438,0.5425,37.75200000000004
V027,Truck,Diesel,10,220,8000,True,R007,Central Hub,Industrial Park,287.1,6632.6,1.37,3,53.2,-0.49,1.03,110.7,0.829075,139.23999999999992,0.025276752767527676,285.69321,6.6326,8.613000000000008
V007,Van,Petrol,11,75,1500,True,R029,Depot A,Port Terminal,29.7,536.0,1.45,3,40.3,4.33,1.06,6.62,0.35733333333333334,610.0900000000001,0.035108958837772396,30.986009999999997,0.536,1.7820000000000016
V047,Semi-Trailer,Diesel,6,450,26000,True,R017,Hub North,Zone 2,144.5,9337.8,1.57,3,49.2,4.54,1.14,98.68,0.35914615384615384,249.6399999999999,0.03127490039840637,151.0603,9.3378,20.229999999999986
V055,Van,CNG,6,75,1500,True,R010,Hub North,Zone 2,196.4,1177.7,1.11,2,67.9,3.28,1.08,37.63,0.7851333333333333,8.410000000000032,0.016110304789550074,202.84192,1.1777,15.712000000000014
V042,Bus,Hybrid,4,280,6000,True,R009,Depot A,Industrial Park,87.8,5543.8,1.74,1,24.6,-3.09,1.05,31.49,0.9239666666666667,1632.1599999999999,0.06796875,85.08698,5.5438,4.390000000000004
V052,Van,Petrol,2,75,1500,True,R017,Hub North,Zone 2,144.7,1338.6,1.14,3,66.7,3.77,1.04,28.16,0.8924,2.8900000000000095,0.016838995568685376,150.15519,1.3386,5.788000000000005
V052,Van,Petrol,2,75,1500,True,R001,Depot B,Port Terminal,288.4,291.6,1.49,1,49.5,-2.2,1.03,35.96,0.19440000000000002,240.25,0.029504950495049503,282.05519999999996,0.2916,8.652000000000006
V048,Light Commercial,Petrol,9,100,3500,True,R008,Depot B,Metro Area,126.7,1208.2,1.81,2,42.3,-2.78,1.04,29.21,0.3452,515.2900000000001,0.04180138568129331,123.17774,1.2082,5.068000000000005
V031,Light Commercial,Diesel,6,100,3500,True,R005,Hub North,Zone 3,172.9,2610.7,1.89,1,42.6,-1.17,1.0,36.3,0.7459142857142856,501.75999999999993,0.043348623853211005,170.87707,2.6107,0.0
V006,Semi-Trailer,Diesel,8,450,26000,True,R019,Depot B,Port Terminal,257.4,20418.0,1.51,2,53.1,-1.61,1.35,138.48,0.7853076923076923,141.60999999999996,0.027911275415896487,253.25585999999998,20.418,90.09000000000002
V001,Semi-Trailer,Diesel,6,450,26000,True,R021,Depot A,Metro Area,281.9,13744.3,1.35,1,56.2,0.52,1.07,135.84,0.528626923076923,77.43999999999996,0.0236013986013986,283.36588,13.744299999999999,19.733000000000015
V013,Truck,Hybrid,5,220,8000,True,R015,Central Hub,Zone 3,163.1,909.5,1.98,2,40.0,1.95,1.06,58.61,0.1136875,625.0,0.04829268292682927,166.28045,0.9095,9.786000000000008
V026,Semi-Trailer,Diesel,7,450,26000,True,R005,Hub North,Zone 3,173.7,13690.8,2.01,1,35.2,-1.12,1.19,104.74,0.5265692307692308,888.0399999999998,0.05552486187845303,171.75456,13.6908,33.002999999999986
V045,Light Commercial,Diesel,9,100,3500,True,R012,Depot A,Zone 2,57.9,442.7,1.22,2,45.6,1.08,1.1,11.61,0.12648571428571428,376.35999999999996,0.026180257510729613,58.525319999999994,0.4427,5.790000000000005
V028,Van,Diesel,4,75,1500,True,R026,Central Hub,Zone 4,110.7,508.8,1.7,3,40.5,0.05,1.13,16.03,0.3392,600.25,0.04096385542168675,110.75534999999999,0.5088,14.39099999999999
V002,Truck,Diesel,11,220,8000,True,R007,Central Hub,Industrial Park,287.2,5266.6,1.0,3,74.2,0.5,1.33,111.07,0.658325,84.64000000000006,0.013297872340425532,288.63599999999997,5.2666,94.77600000000001
V013,Truck,Hybrid,5,220,8000,True,R005,Hub North,Zone 3,172.7,1715.3,1.95,1,43.5,-1.02,1.05,51.88,0.2144125,462.25,0.043820224719101124,170.93846,1.7153,8.635000000000007
V059,Light Commercial,Diesel,7,100,3500,True,R004,Depot C,Zone 3,266.8,2469.7,1.38,3,52.5,3.72,1.04,68.86,0.7056285714285714,156.25,0.025794392523364483,276.72496,2.4697,10.67200000000001
V060,Light Commercial,Diesel,7,100,3500,True,R025,Hub North,Zone 1,68.7,2198.6,1.54,2,27.0,-3.14,1.04,14.76,0.6281714285714285,1444.0,0.055,66.54282,2.1986,2.7480000000000024
V023,Semi-Trailer,Diesel,7,450,26000,True,R004,Depot C,Zone 3,267.8,12096.2,1.2,3,61.0,2.73,1.19,154.52,0.46523846153846155,16.0,0.01935483870967742,275.11094,12.096200000000001,50.88199999999999
V049,Truck,Diesel,8,220,8000,True,R018,Hub North,Port Terminal,157.2,3330.7,1.2,1,67.8,2.0,1.06,58.95,0.41633749999999997,7.839999999999984,0.01744186046511628,160.344,3.3306999999999998,9.432000000000007
V044,Van,CNG,4,75,1500,True,R030,Central Hub,Industrial Park,313.9,1316.2,1.63,2,36.9,3.27,1.04,73.47,0.8774666666666667,789.6100000000001,0.04300791556728232,324.16452999999996,1.3162,12.55600000000001
V056,Semi-Trailer,Diesel,6,450,26000,True,R020,Central Hub,Port Terminal,199.0,14825.1,1.34,2,56.2,-0.42,1.01,94.1,0.5701961538461539,77.43999999999996,0.02342657342657343,198.1642,14.8251,1.9900000000000018
V054,Light Commercial,Petrol,7,100,3500,True,R013,Central Hub,Metro Area,192.4,2994.5,1.68,2,42.1,-0.72,1.25,52.97,0.8555714285714285,524.41,0.03897911832946636,191.01472,2.9945,48.1
V038,Light Commercial,Diesel,6,100,3500,True,R007,Central Hub,Industrial Park,286.6,1577.0,1.37,3,54.2,0.35,1.03,58.72,0.45057142857142857,116.63999999999994,0.024818840579710146,287.60310000000004,1.577,8.598000000000008
V024,Van,Diesel,7,75,1500,True,R001,Depot B,Port Terminal,287.5,908.2,1.32,1,55.5,-1.54,1.0,36.04,0.6054666666666667,90.25,0.023362831858407082,283.0725,0.9082,0.0
V038,Light Commercial,Diesel,6,100,3500,True,R005,Hub North,Zone 3,171.9,3190.0,1.88,1,43.6,-1.15,1.01,41.1,0.9114285714285715,457.9599999999999,0.042152466367713,169.92315000000002,3.19,1.7190000000000016
V020,Truck,Diesel,4,220,8000,True,R029,Depot A,Port Terminal,30.7,1643.8,1.02,3,49.1,3.49,1.09,11.17,0.205475,252.80999999999995,0.02035928143712575,31.77143,1.6438,2.7630000000000026
V021,Van,Diesel,10,75,1500,True,R005,Hub North,Zone 3,171.4,485.0,1.7,1,48.2,-1.36,1.1,23.22,0.3233333333333333,282.2399999999999,0.03455284552845528,169.06896,0.485,17.140000000000015
V037,Van,Petrol,6,75,1500,True,R001,Depot B,Port Terminal,288.8,1318.8,1.62,1,51.4,-2.07,1.01,48.82,0.8792,184.96000000000004,0.030916030534351147,282.82184,1.3188,2.8880000000000026
V035,Van,Petrol,9,75,1500,True,R025,Hub North,Zone 1,65.6,688.1,1.37,2,36.6,-3.16,1.1,9.8,0.4587333333333333,806.56,0.03643617021276596,63.52704,0.6881,6.560000000000005
V035,Van,Petrol,9,75,1500,True,R013,Central Hub,Metro Area,191.1,496.8,1.82,2,39.7,-1.56,1.02,30.58,0.3312,640.0899999999998,0.04471744471744472,188.11884,0.4968,3.822000000000003
V024,Van,Diesel,7,75,1500,True,R011,Central Hub,Port Terminal,311.0,1421.6,1.19,1,64.8,0.84,1.03,43.41,0.9477333333333333,0.04000000000000114,0.018085106382978722,313.6124,1.4216,9.330000000000009
V025,Truck,Diesel,11,220,8000,True,R022,Central Hub,Metro Area,262.8,1495.0,1.0,2,77.3,-2.42,1.25,75.11,0.186875,151.28999999999994,0.01277139208173691,256.44024,1.495,65.7
V001,Semi-Trailer,Diesel,6,450,26000,True,R016,Central Hub,Industrial Park,25.0,16115.1,1.76,1,23.7,0.93,1.09,18.53,0.6198115384615385,1705.6899999999998,0.07125506072874495,25.2325,16.1151,2.2500000000000018
V037,Van,Petrol,6,75,1500,True,R028,Central Hub,Zone 4,30.0,1154.8,1.52,1,33.9,-0.98,1.35,5.61,0.7698666666666666,967.21,0.04355300859598854,29.706,1.1548,10.500000000000004
V035,Van,Petrol,9,75,1500,True,R015,Central Hub,Zone 3,164.3,1153.1,1.87,2,39.1,1.77,1.06,39.08,0.7687333333333333,670.81,0.04663341645885287,167.20811000000003,1.1531,9.85800000000001
V057,Light Commercial,Diesel,6,100,3500,True,R022,Central Hub,Metro Area,263.4,1664.5,1.25,2,58.3,-2.59,1.21,44.97,0.4755714285714286,44.890000000000036,0.021079258010118045,256.57793999999996,1.6645,55.313999999999986
V031,Light Commercial,Diesel,6,100,3500,True,R027,Depot C,Zone 1,70.4,480.8,1.47,2,31.1,-2.36,1.04,13.0,0.13737142857142856,1149.2099999999998,0.04579439252336448,68.73856,0.4808,2.816000000000003
V029,Van,Diesel,12,75,1500,True,R014,Depot A,Metro Area,53.2,1222.3,1.82,2,25.0,-2.44,1.04,9.9,0.8148666666666666,1600.0,0.07,51.901920000000004,1.2223,2.128000000000002
V005,Light Commercial,CNG,10,100,3500,True,R009,Depot A,Industrial Park,88.2,2738.1,1.8,1,32.8,-2.56,1.02,23.06,0.7823142857142857,1036.8400000000001,0.053254437869822494,85.94208,2.7380999999999998,1.7640000000000016
V012,Van,Petrol,1,75,1500,True,R030,Central Hub,Industrial Park,312.4,452.7,1.73,2,42.0,2.4,1.14,56.53,0.3018,529.0,0.040232558139534885,319.8976,0.4527,43.73599999999997
V021,Van,Diesel,10,75,1500,True,R007,Central Hub,Industrial Park,287.1,584.2,1.25,3,64.6,0.52,1.06,35.73,0.3894666666666667,0.16000000000000456,0.01905487804878049,288.59292000000005,0.5842,17.226000000000017
V023,Semi-Trailer,Diesel,7,450,26000,True,R002,Hub North,Metro Area,97.0,13928.3,1.39,3,36.4,1.66,1.27,62.51,0.5357038461538461,817.96,0.037165775401069516,98.61019999999999,13.9283,26.19
V022,Truck,Diesel,10,220,8000,True,R018,Hub North,Port Terminal,155.9,1576.2,1.09,1,64.1,3.55,1.04,59.11,0.197025,0.8100000000000103,0.01674347158218126,161.43445000000003,1.5762,6.236000000000006
V024,Van,Diesel,7,75,1500,True,R030,Central Hub,Industrial Park,316.0,1196.2,1.88,2,40.7,3.01,1.03,65.93,0.7974666666666667,590.4899999999999,0.04508393285371702,325.5116,1.1962000000000002,9.480000000000008
V047,Semi-Trailer,Diesel,6,450,26000,True,R003,Depot B,Zone 1,295.6,22978.4,1.17,2,59.5,-1.25,1.04,141.19,0.8837846153846154,30.25,0.019338842975206612,291.90500000000003,22.9784,11.824000000000012
V008,Semi-Trailer,Diesel,1,450,26000,True,R026,Central Hub,Zone 4,114.0,9411.1,1.59,3,49.6,0.49,1.12,57.31,0.36196538461538463,237.15999999999997,0.03142292490118577,114.55859999999998,9.411100000000001,13.680000000000012
V020,Truck,Diesel,4,220,8000,True,R025,Hub North,Zone 1,70.4,7083.4,1.68,2,28.8,-3.82,1.16,28.81,0.8854249999999999,1310.4400000000003,0.056375838926174496,67.71072000000001,7.083399999999999,11.263999999999996
V010,Semi-Trailer,Diesel,12,450,26000,True,R028,Central Hub,Zone 4,31.0,20299.2,1.42,1,38.5,-0.24,1.05,19.2,0.7807384615384616,702.25,0.035949367088607596,30.925600000000003,20.2992,1.5500000000000014
V019,Semi-Trailer,Diesel,11,450,26000,True,R013,Central Hub,Metro Area,191.5,18684.9,1.38,2,60.2,-2.16,1.07,91.46,0.71865,23.039999999999974,0.022549019607843133,187.36360000000002,18.684900000000003,13.405000000000012
V042,Bus,Hybrid,4,280,6000,True,R008,Depot B,Metro Area,127.4,5542.7,1.8,2,34.7,-2.87,1.01,44.5,0.9237833333333333,918.0899999999998,0.050420168067226885,123.74362,5.5427,1.2740000000000011
V003,Bus,Hybrid,9,280,6000,True,R016,Central Hub,Industrial Park,24.3,2255.7,1.42,1,33.4,0.52,1.04,8.55,0.37594999999999995,998.5600000000001,0.04127906976744186,24.426360000000003,2.2557,0.9720000000000009
